,Gender,Married,Dependents,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
537,1,0,2,0,0,0.042881880024737175,0.0,0.14182344428364688,0.7435897435897436,2,1,1
538,1,1,0,1,0,0.03422387136672851,0.01286389708882329,0.0824891461649783,0.7435897435897436,2,0,0
539,1,1,3,0,0,0.07751391465677179,0.0,0.21418234442836467,0.358974358974359,2,0,1
540,0,1,1,0,0,0.055139146567718005,0.06827945376436989,0.18958031837916062,0.358974358974359,2,1,1
541,0,0,0,0,0,0.02458874458874459,0.0,0.130246020260492,0.7435897435897436,0,1,0
542,0,0,1,0,0,0.043314780457637606,0.0,0.12445730824891461,0.7435897435897436,2,1,1
543,1,1,1,1,0,0.025837971552257265,0.060575515395876835,0.17221418234442834,0.7435897435897436,2,2,1
544,0,1,0,1,0,0.035460729746444035,0.01591187270501836,0.1345875542691751,0.7435897435897436,1,1,1
545,1,1,0,0,0,0.032380952380952385,0.04679962560299518,0.21128798842257596,0.7435897435897436,2,0,1
546,1,0,0,1,0,0.03967841682127397,0.0,0.10274963820549927,0.05128205128205128,2,1,0
547,1,0,0,0,0,0.02938775510204082,0.04279165766673867,0.1968162083936324,0.7435897435897436,2,0,1
548,0,0,0,0,0,0.05998763141620285,0.0,0.13603473227206944,0.7435897435897436,0,1,0
549,1,1,0,0,0,0.03259121830550402,0.048383612931096553,0.14616497829232994,0.7435897435897436,2,0,1
550,1,1,2,0,1,0.08018552875695732,0.0,0.19885985841123321,0.7435897435897436,0,0,0
551,1,1,1,1,0,0.02896722325293754,0.05699954400364797,0.19885985841123321,0.7435897435897436,2,0,1
552,1,1,1,0,0,0.03936920222634509,0.07799937600499196,0.21562952243125902,0.7435897435897436,2,2,1
553,1,1,0,1,0,0.02849721706864564,0.05599155206758346,0.2489146164978292,0.7435897435897436,0,2,0
554,1,1,0,0,0,0.042585034013605444,0.10238318093455252,0.17800289435600578,0.358974358974359,0,0,0
555,1,1,1,0,0,0.0657761286332715,0.02476780185758514,0.02460202604920405,0.7435897435897436,2,1,1
556,0,0,0,0,0,0.031131725417439703,0.03899968800249598,0.1085383502170767,0.7435897435897436,1,2,1
557,1,1,3,0,1,0.12354978354978355,0.0,0.36324167872648333,0.7435897435897436,2,1,1
558,1,1,0,0,0,0.04622139764996908,0.06405548755609955,0.22141823444283645,0.7435897435897436,2,1,1
559,0,1,0,0,0,0.04984539270253557,0.05534355725154199,0.25036179450072354,0.7435897435897436,2,1,1
560,1,1,2,1,0,0.043599257884972174,0.0058079535363717094,0.14327062228654122,0.7435897435897436,2,1,1
561,0,1,1,0,1,0.23913419913419914,0.0,0.8552821997105644,0.7435897435897436,2,1,1
562,1,1,0,0,0,0.07140383426097711,0.04929560563515492,0.2923299565846599,0.7435897435897436,2,0,1
563,1,0,0,1,1,0.06988249845392702,0.0,0.17800289435600578,0.7435897435897436,2,1,1
564,1,1,2,0,0,0.10697588126159555,0.0,0.3603473227206946,0.7435897435897436,0,2,0
565,1,1,0,1,0,0.05339517625231911,0.0,0.1606367583212735,0.7435897435897436,1,0,1
566,1,0,0,0,0,0.03936920222634509,0.0,0.08827785817655572,0.7435897435897436,2,2,1
567,1,1,3,0,0,0.04019789734075449,0.05999952000383997,0.16497829232995656,0.7435897435897436,0,0,0
568,0,0,0,0,0,0.027557204700061844,0.0,0.0,0.7435897435897436,2,2,0
569,1,1,0,0,0,0.03730364873222017,0.04953560371517028,0.1374819102749638,0.7435897435897436,0,2,0
570,1,1,1,0,0,0.04040816326530613,0.04199966400268798,0.256150506512301,0.7435897435897436,2,2,1
571,1,1,0,0,0,0.061422387136672855,0.03482372141022872,0.22575976845151952,0.7435897435897436,0,2,0
572,1,1,2,0,0,0.2042795299938157,0.0,0.38494934876989867,0.7435897435897436,2,2,1
573,1,1,2,1,0,0.07390228818800247,0.03899968800249598,0.2575976845151953,1.0000000000000002,2,1,0
574,1,1,3,0,0,0.0773778602350031,0.0,0.20405209840810418,0.7435897435897436,2,1,0
575,1,1,2,0,0,0.03721706864564008,0.01106391148870809,0.14327062228654122,0.15384615384615388,2,2,1
576,1,1,0,0,0,0.0363265306122449,0.053039575683394534,0.18379160636758318,0.7435897435897436,0,1,0
577,1,0,0,0,0,0.038082869511440944,0.06573547411620707,0.14616497829232994,0.7435897435897436,2,2,1
578,1,1,1,0,0,0.020185528756957328,0.05356757145942832,0.14182344428364688,0.7435897435897436,2,0,1
579,1,0,0,0,0,0.03750154607297465,0.07000743994048048,0.21997105643994208,0.7435897435897436,2,2,1
580,1,1,2,0,0,0.0790352504638219,0.0,0.28364688856729375,0.7435897435897436,2,1,1
581,1,0,0,0,0,0.02085343228200371,0.8120815033479732,0.11722141823444283,0.7435897435897436,2,2,0
582,0,1,0,0,0,0.03730364873222017,0.0,0.03907380607814761,0.7435897435897436,2,1,1
583,1,1,1,0,0,0.02139764996907854,0.0,0.07525325615050651,0.7435897435897436,1,0,0
584,1,1,1,0,0,0.03261595547309833,0.04600763193894449,0.19826338639652674,0.7435897435897436,0,0,0
585,1,1,1,0,0,0.051119356833642556,0.07199942400460796,0.23589001447178,0.15384615384615388,2,0,0
586,1,1,0,0,0,0.02655534941249227,0.036527707778337776,0.1374819102749638,0.7435897435897436,2,2,1
587,0,0,0,1,0,0.02492269635126778,0.0,0.08827785817655572,0.7435897435897436,2,1,1
588,1,0,0,0,0,0.056895485466914045,0.0,0.12301013024602024,0.7435897435897436,2,1,1
589,1,1,2,0,1,0.03186147186147187,0.0,0.1403762662807525,0.7435897435897436,0,1,0
590,1,1,0,0,0,0.0352504638218924,0.08198334413324694,0.06801736613603473,0.358974358974359,2,1,1
591,1,1,2,0,1,0.07235621521335807,0.0,0.28364688856729375,0.4871794871794872,2,1,0
592,1,0,3,0,1,0.11387755102040817,0.0,0.4095513748191027,0.7435897435897436,2,1,1
593,1,1,0,0,0,0.04587507730364874,0.07919936640506876,0.19247467438494933,0.358974358974359,2,0,1
594,1,1,0,0,1,0.19752628324056895,0.0,0.36324167872648333,0.7435897435897436,2,2,1
595,1,0,0,1,0,0.045553494124922704,0.0,0.14616497829232994,0.7435897435897436,2,0,1
596,1,1,2,1,1,0.07709338280766852,0.023999808001535988,0.2575976845151953,0.7435897435897436,2,0,0
597,1,0,0,0,0,0.03508967223252938,0.0,0.11432706222865412,0.7435897435897436,0,1,0
598,1,1,0,0,1,0.12137291280148423,0.0,0.24746743849493485,0.7435897435897436,2,0,1
599,1,1,2,0,0,0.06963512677798392,0.0,0.2648335745296671,0.7435897435897436,2,2,1
600,0,0,3,0,0,0.00329004329004329,1.0,0.49348769898697536,0.358974358974359,1,2,0
601,1,1,0,1,0,0.03393939393939394,0.06700746394028848,0.21128798842257596,0.7435897435897436,2,0,1
602,1,1,3,0,0,0.06868274582560296,0.0,0.17221418234442834,0.7435897435897436,2,2,1
603,1,0,0,0,0,0.04361162646876933,0.10322317421460628,0.23589001447178,0.7435897435897436,2,0,1
604,0,1,1,0,0,0.14656771799628943,0.0,0.7047756874095513,0.7435897435897436,2,1,1
605,1,1,0,1,0,0.027829313543599257,0.09119927040583675,0.19885985841123321,0.358974358974359,2,2,0
606,1,1,1,0,0,0.04019789734075449,0.05999952000383997,0.23733719247467433,0.7435897435897436,2,1,1
607,1,1,2,1,0,0.047458256029684606,0.03386372909016728,0.21418234442836467,0.7435897435897436,2,0,1
608,1,1,0,0,0,0.03811997526283241,0.04679962560299518,0.14327062228654122,0.7435897435897436,2,0,1
609,0,0,0,0,0,0.034013605442176874,0.0,0.08972503617945007,0.7435897435897436,2,0,1
610,1,1,3,0,0,0.04893011750154608,0.0,0.04486251808972504,0.358974358974359,2,0,1
611,1,1,1,0,0,0.09798392084106369,0.005759953920368637,0.3531114327062228,0.7435897435897436,2,2,1
612,1,1,2,0,0,0.0919356833642548,0.0,0.2575976845151953,0.7435897435897436,2,2,1
613,0,0,0,0,1,0.05482993197278912,0.0,0.17945007235890012,0.7435897435897436,0,1,0
